Time (s),Waist Acceleration,Chest Acceleration,Left Ankle Acceleration,right Ankle Acceleration,EMG_magnitude_left,EMG_magnitude_right,left wrist Acceleration,right wrist Acceleration,left wrist electrodermal,right wrist electrodermal,left wrist Temperature,right wrist Temperature,VO2,Breath Frequency,Minute Ventilation,SpO2,Heart Rate,Energy expenditures (W/kg) ,Activity Code
398.0078122,9.899708783,10.175692,12.5047658,12.8436668,0.20311361,0.227916131,10.19800242,10.19800242,0.445559936,0.855074191,29.0043985,28.97770991,9.928290596,25,17,99,84,2.210168496,2
399.0078122,9.899485215,10.17230042,12.48378081,12.82927378,0.208819137,0.226908784,10.20344232,10.20344232,0.445391866,0.855037781,29.00345857,28.97703871,10.08406093,26,17,99,84,2.210168496,2
400.0078122,9.8994769,10.16493803,12.49371839,12.77889217,0.212039653,0.228434176,10.19764984,10.19764984,0.44522461,0.855009969,29.00249843,28.97650996,10.08406093,26,17,99,84,2.210168496,2
401.0078122,9.899892539,10.15301686,12.52203406,12.69140547,0.212339036,0.231547163,10.18391523,10.18391523,0.445064402,0.854984785,29.00157463,28.97602315,10.22022384,26,17,99,84,2.210168496,2
402.0078122,9.899790438,10.13879,12.54705507,12.59687619,0.210365794,0.234127771,10.1644621,10.1644621,0.444916782,0.854967417,29.00056217,28.97565173,10.22022384,26,17,99,84,2.210168496,2
403.0078122,9.898826688,10.12706024,12.5522462,12.53955558,0.207231001,0.234325275,10.13972972,10.13972972,0.444773568,0.854956932,28.99954441,28.9753689,10.3385885,26,17,99,84,2.210168496,2
404.0078122,9.898127567,10.12220607,12.54085904,12.53164893,0.204014587,0.231747407,10.11022694,10.11022694,0.444637294,0.854915117,28.9985554,28.97506897,10.3385885,26,17,99,84,2.210168496,2
405.0078122,9.898807237,10.12403554,12.53168841,12.54403104,0.201510367,0.227439618,10.07943138,10.07943138,0.444496203,0.854885082,28.99756303,28.97484353,10.44117702,26,17,99,84,2.210168496,2
406.0078122,9.900573085,10.12792378,12.53855517,12.5449536,0.199953984,0.22277879,10.05446862,10.05446862,0.444367702,0.854866312,28.99661793,28.97466221,10.44117702,26,17,99,84,2.210168496,2
407.0078122,9.901991743,10.12933355,12.56177073,12.53003018,0.198901829,0.218465159,10.0442424,10.0442424,0.444250887,0.854865868,28.99563139,28.9744776,10.44117702,26,17,99,84,2.210168496,2
408.0078122,9.901437059,10.1297623,12.59937205,12.52791978,0.197576024,0.21447424,10.05673629,10.05673629,0.444132565,0.854864641,28.99459713,28.97447031,10.52997078,26,18,99,84,2.210168496,2
409.0078122,9.898173393,10.13577889,12.65493248,12.57160708,0.195473231,0.210618971,10.09089627,10.09089627,0.444015417,0.854862076,28.99360233,28.97447454,10.52997078,26,18,99,84,2.210168496,2
410.0078122,9.893467301,10.14912662,12.72644772,12.64902269,0.19271558,0.20692747,10.13272841,10.13272841,0.443904038,0.854862225,28.9928403,28.97452353,10.60672116,26,18,99,84,2.210168496,2
411.0078122,9.889547246,10.16326065,12.79853099,12.72325989,0.189943238,0.203638507,10.17196393,10.17196393,0.443792234,0.85486987,28.99200004,28.9746202,10.60672116,26,18,99,84,2.210168496,2
412.0078122,9.887087108,10.17195543,12.85143179,12.79257275,0.187968489,0.201065029,10.21405938,10.21405938,0.44369342,0.854886049,28.99115969,28.97483232,10.67283539,26,18,99,84,2.210168496,2
413.0078122,9.885502312,10.17534269,12.86664217,12.87508318,0.187527324,0.199500666,10.26509054,10.26509054,0.443601989,0.854903071,28.9902568,28.97503851,10.67283539,26,18,99,84,2.210168496,2
414.0078122,9.884825308,10.17660702,12.84239652,12.96602828,0.189094129,0.199075344,10.31750312,10.31750312,0.443509253,0.854927579,28.98931591,28.97530428,10.67283539,26,18,99,84,2.210168496,2
415.0078122,9.885476399,10.17726224,12.80724221,13.03811975,0.192640392,0.199667315,10.35597629,10.35597629,0.443429495,0.854941953,28.98837313,28.97562077,10.72933974,26,18,99,84,2.210168496,2
416.0078122,9.886824412,10.17707983,12.78997549,13.05841859,0.19734502,0.200875093,10.37087825,10.37087825,0.443349062,0.854952161,28.98750259,28.97607192,10.72933974,26,18,99,84,2.210168496,2
417.0078122,9.888036955,10.176998,12.78837489,13.01539626,0.201633622,0.202009984,10.36391258,10.36391258,0.443271712,0.854965602,28.98655964,28.97660258,10.77691279,26,18,99,84,2.210168496,2
418.0078122,9.890284774,10.1780692,12.7754828,12.937955,0.203838042,0.202242867,10.34500482,10.34500482,0.443203545,0.854968399,28.98570747,28.97708147,10.77691279,26,18,99,84,2.210168496,2
419.0078122,9.894820756,10.17780279,12.73478415,12.86967203,0.203118183,0.201074142,10.32532014,10.32532014,0.443130721,0.85497452,28.98479593,28.97762964,10.77691279,26,18,99,84,2.210168496,2
420.0078122,9.899770015,10.17467964,12.69607241,12.83819611,0.199835954,0.198834652,10.30921445,10.30921445,0.443061747,0.854993051,28.98394032,28.97818989,10.81597502,26,18,99,83,2.210168496,2
421.0078122,9.902567606,10.17567064,12.7051429,12.85804035,0.195044995,0.196609269,10.29486292,10.29486292,0.44299533,0.855000079,28.98300915,28.9788088,10.81597502,26,18,99,83,2.210168496,2
422.0078122,9.903674884,10.18895388,12.75344283,12.92088098,0.18968261,0.195468993,10.2766682,10.2766682,0.442923057,0.855005325,28.98211887,28.97952189,10.84681546,26,18,99,83,2.210168496,2
423.0078122,9.904842855,10.20785278,12.78685588,12.97746233,0.184263384,0.195665659,10.24428719,10.24428719,0.44286072,0.855011767,28.98123328,28.98023654,10.84681546,26,18,99,83,2.210168496,2
424.0078122,9.906126683,10.21348169,12.77845496,12.98069738,0.179162534,0.196529261,10.20198955,10.20198955,0.442797603,0.855015585,28.98032483,28.98098165,10.86973387,26,18,99,83,2.210168496,2
425.0078122,9.90664262,10.19820518,12.74146248,12.94328786,0.174891808,0.197156211,10.18755925,10.18755925,0.442727475,0.85501737,28.97947714,28.98180074,10.86973387,26,18,99,83,2.210168496,2
426.0078122,9.90564943,10.17731246,12.68537256,12.91394107,0.172043198,0.19725373,10.22897024,10.22897024,0.442665089,0.855012889,28.97855415,28.98267082,10.88517747,25,18,99,83,2.210168496,2
427.0078122,9.902504606,10.17039296,12.60983174,12.91600638,0.170954958,0.197419159,10.28469331,10.28469331,0.442596984,0.85501047,28.97767377,28.98354042,10.88517747,25,18,99,83,2.210168496,2
428.0078122,9.897719565,10.17800155,12.53383469,12.93303917,0.171525342,0.198620638,10.28876008,10.28876008,0.442525932,0.855002094,28.97677913,28.9843838,10.89385368,25,18,99,83,2.210168496,2
429.0078122,9.893376768,10.18457023,12.4878706,12.93459305,0.173237603,0.201371946,10.24350067,10.24350067,0.442459252,0.854986718,28.97592259,28.98526407,10.89385368,25,18,99,83,2.210168496,2
430.0078122,9.890897168,10.17966576,12.47062114,12.90020334,0.17531357,0.205339763,10.19848234,10.19848234,0.442394929,0.854976008,28.97506278,28.98619484,10.89385368,25,18,99,83,2.210168496,2
431.0078122,9.889437166,10.1679976,12.45366548,12.82788796,0.176985308,0.209675017,10.1744223,10.1744223,0.44232713,0.854957291,28.97424706,28.98704608,10.89680525,25,18,99,83,2.210168496,2
432.0078122,9.887995911,10.16119757,12.44388053,12.74279473,0.177840334,0.213644864,10.16667968,10.16667968,0.442258818,0.854925537,28.97348535,28.98789357,10.89680525,25,18,99,83,2.210168496,2
433.0078122,9.887285577,10.16526969,12.48092317,12.69582917,0.177966514,0.216917394,10.1775982,10.1775982,0.44218196,0.854897601,28.97271509,28.98881218,10.89543887,25,18,99,82,2.210168496,2
434.0078122,9.888306352,10.17307664,12.56027086,12.7212491,0.177709119,0.219340084,10.20761272,10.20761272,0.442109979,0.854874138,28.97190118,28.98980033,10.89543887,25,18,99,82,2.210168496,2
435.0078122,9.890983144,10.17113818,12.64012283,12.7900283,0.177306692,0.220644597,10.24524722,10.24524722,0.442042657,0.854846614,28.97111459,28.99090878,10.891504,25,18,99,82,2.210168496,2
436.0078122,9.893914432,10.15620983,12.70932664,12.83450387,0.176809673,0.220533018,10.27943356,10.27943356,0.441968461,0.854814361,28.97033275,28.99196044,10.891504,25,18,99,82,2.210168496,2
437.0078122,9.895254828,10.1386464,12.77063791,12.83358773,0.176277177,0.219082068,10.30294886,10.30294886,0.44188584,0.854771095,28.96960983,28.9929778,10.88702307,25,18,99,82,2.210168496,2
438.0078122,9.895032152,10.13032846,12.79895007,12.84301129,0.1758918,0.216970491,10.31142833,10.31142833,0.441822188,0.854727772,28.96889143,28.99401868,10.88702307,25,18,99,82,2.210168496,2
439.0078122,9.895032929,10.13456485,12.77562613,12.91140236,0.175805892,0.215251417,10.31288517,10.31288517,0.44174969,0.854684355,28.96822707,28.99516958,10.88702307,25,18,99,82,2.210168496,2
440.0078122,9.896185871,10.14626753,12.73053436,13.01276595,0.175920716,0.214802697,10.32028756,10.32028756,0.441677623,0.854635494,28.9676095,28.99629536,10.88417839,25,18,99,82,2.210168496,2
441.0078122,9.897691738,10.15845633,12.70835143,13.09671085,0.175927568,0.215828403,10.32995811,10.32995811,0.441608128,0.854579849,28.96696264,28.99740369,10.88417839,25,18,99,82,2.210168496,2
442.0078122,9.898476109,10.16635877,12.71407773,13.13771972,0.175597144,0.217677304,10.32769891,10.32769891,0.441531685,0.854529859,28.96630859,28.99852528,10.88417839,25,18,99,82,2.210168496,2
443.0078122,9.898332612,10.16672363,12.71799447,13.11407408,0.174988654,0.219154003,10.31052198,10.31052198,0.441452226,0.854474854,28.96558683,28.99962986,10.88516446,25,18,99,82,2.210168496,2
444.0078122,9.897476281,10.15795694,12.69332866,13.02157324,0.174373908,0.219246921,10.28658783,10.28658783,0.441379848,0.854422263,28.9649415,29.00077449,10.88516446,25,18,99,82,2.210168496,2
445.0078122,9.895926148,10.14240346,12.63723562,12.91485779,0.174025892,0.217789026,10.26220184,10.26220184,0.441300064,0.8543805,28.96442165,29.00189714,10.89201748,25,18,99,82,2.210168496,2
446.0078122,9.893609851,10.12625262,12.57011606,12.8573645,0.174113131,0.215511156,10.23692176,10.23692176,0.441221782,0.854333239,28.96405425,29.00300654,10.89201748,25,18,99,82,2.210168496,2
447.0078122,9.890882942,10.11617681,12.52164323,12.84237411,0.174744773,0.213430208,10.21002443,10.21002443,0.44112863,0.854290005,28.96363208,29.00401309,10.89201748,25,18,99,82,2.210168496,2
448.0078122,9.88916005,10.11490891,12.51030604,12.82321025,0.176043363,0.212040813,10.18408143,10.18408143,0.441045659,0.854241419,28.96311404,29.00504876,10.89201748,25,18,99,82,2.210168496,2
449.0078122,9.889691898,10.11950911,12.52989802,12.78885039,0.178096742,0.210958895,10.15824676,10.15824676,0.440955833,0.85418893,28.96264193,29.00617229,10.90643669,25,18,99,82,2.210168496,2
450.0078122,9.890988235,10.12608857,12.56946543,12.76295066,0.180731493,0.209384107,10.1311142,10.1311142,0.440860734,0.854136055,28.96218916,29.00725952,10.90643669,25,18,99,82,2.210168496,2
451.0078122,9.88989639,10.13475824,12.63554882,12.75873698,0.183305165,0.206974822,10.11109769,10.11109769,0.440767648,0.854085283,28.96173366,29.00834055,10.90643669,25,18,99,82,2.210168496,2
452.0078122,9.885893471,10.14682794,12.71884534,12.76875954,0.184826927,0.204227214,10.10762602,10.10762602,0.44067459,0.854044164,28.96128138,29.00948586,10.92961469,25,18,99,82,2.210168496,2
453.0078122,9.881903581,10.16019848,12.77024218,12.78235286,0.184568813,0.201975276,10.1135389,10.1135389,0.440593406,0.854004307,28.96106679,29.01060288,10.92961469,25,18,99,82,2.210168496,2
454.0078122,9.880733936,10.17044454,12.7581274,12.79272792,0.182704343,0.200724696,10.1119099,10.1119099,0.440498164,0.85397877,28.96089811,29.01164323,10.92961469,25,18,99,82,2.210168496,2
455.0078122,9.882740117,10.17491297,12.71265406,12.7940547,0.18038349,0.200510315,10.09769693,10.09769693,0.440410077,0.853955577,28.96073565,29.01275089,10.96209503,25,18,99,81,2.210168496,2
456.0078122,9.886551237,10.17348377,12.67791555,12.78045545,0.179074619,0.201105167,10.07848649,10.07848649,0.440327192,0.853946922,28.96056778,29.01380779,10.96209503,25,18,99,81,2.210168496,2
457.0078122,9.890344327,10.16560837,12.65940116,12.75062168,0.179632994,0.202130131,10.05986896,10.05986896,0.440248758,0.853939129,28.96042173,29.01496997,11.00367547,25,18,99,81,2.210168496,2
458.0078122,9.892574825,10.15168908,12.64091083,12.71419453,0.181800781,0.20313564,10.04288045,10.04288045,0.440173428,0.853927937,28.96034374,29.0161023,11.00367547,25,18,99,81,2.210168496,2
