Time (s),Waist Acceleration,Chest Acceleration,Left Ankle Acceleration,right Ankle Acceleration,EMG_magnitude_left,EMG_magnitude_right,left wrist Acceleration,right wrist Acceleration,left wrist electrodermal,right wrist electrodermal,left wrist Temperature,right wrist Temperature,VO2,Breath Frequency,Minute Ventilation,SpO2,Heart Rate,Energy expenditures (W/kg) ,Activity Code
386.0078122,9.897216943,10.01279313,11.28766131,11.36622951,0.272416717,0.260632041,9.767569845,9.767569845,0.909774259,0.707519529,34.63401466,35.36664382,12.12463443,23,17,99,106,2.046239046,1
387.0078122,9.895579851,10.00881387,11.201877,11.29029465,0.269985708,0.257674791,9.770686251,9.770686251,0.913865973,0.715427268,34.63451522,35.36453472,12.12463443,23,17,99,106,2.046239046,1
388.0078122,9.895698627,10.00619314,11.13146584,11.23579257,0.270514057,0.256622479,9.775056808,9.775056808,0.917671157,0.723079862,34.63503553,35.36229224,12.12463443,23,17,99,106,2.046239046,1
389.0078122,9.896944215,10.00573139,11.08174799,11.22355769,0.273629019,0.256740962,9.779670819,9.779670819,0.921202227,0.730450166,34.63560871,35.36001129,12.20375376,24,17,99,105,2.046239046,1
390.0078122,9.897824858,10.00706791,11.06853236,11.24787835,0.278062008,0.256648585,9.784322281,9.784322281,0.924462496,0.737548378,34.63618691,35.35768042,12.20375376,24,17,99,105,2.046239046,1
391.0078122,9.897563633,10.00887635,11.09764177,11.28695195,0.281557372,0.255394467,9.78881534,9.78881534,0.927275084,0.744230324,34.63674828,35.35538796,12.20375376,24,17,99,105,2.046239046,1
392.0078122,9.896812938,10.01024047,11.14217979,11.32972564,0.281812662,0.25299995,9.791300432,9.791300432,0.929430808,0.750278024,34.63725526,35.35300711,12.2435205,24,17,99,105,2.046239046,1
393.0078122,9.896572965,10.01179418,11.17030255,11.37722696,0.278258675,0.250158752,9.789595724,9.789595724,0.931087548,0.755699213,34.6377762,35.35068536,12.2435205,24,17,99,105,2.046239046,1
394.0078122,9.897052193,10.01462561,11.18221762,11.42393924,0.272824879,0.247551704,9.784804481,9.784804481,0.93256476,0.760849122,34.6383097,35.34840764,12.24880755,24,17,99,105,2.046239046,1
395.0078122,9.897862227,10.01806487,11.1962385,11.45113541,0.268571584,0.245454028,9.780403875,9.780403875,0.933832118,0.765795774,34.63887705,35.34613477,12.24880755,24,17,99,105,2.046239046,1
396.0078122,9.899039634,10.02016953,11.22189763,11.44325705,0.267502915,0.243861291,9.777408962,9.777408962,0.934922537,0.770614742,34.63948072,35.34382486,12.24880755,24,17,99,105,2.046239046,1
397.0078122,9.900503324,10.01993197,11.25754983,11.40604168,0.269546643,0.242781791,9.775469276,9.775469276,0.935852647,0.775296739,34.64009776,35.34151901,12.22646471,24,17,99,105,2.046239046,1
398.0078122,9.901422338,10.01796205,11.29520748,11.36527784,0.273046331,0.242301587,9.775676378,9.775676378,0.9367229,0.779813044,34.64074851,35.33931714,12.22646471,24,17,99,105,2.046239046,1
399.0078122,9.901341628,10.01586337,11.32818622,11.34718597,0.275779283,0.242466892,9.77725045,9.77725045,0.937471416,0.784220041,34.64137831,35.33716422,12.22646471,24,17,99,105,2.046239046,1
400.0078122,9.900694712,10.01506042,11.35641621,11.35786869,0.275983879,0.243187378,9.777107662,9.777107662,0.938086837,0.788354999,34.64193532,35.33505059,12.18441407,24,17,99,105,2.046239046,1
401.0078122,9.900258336,10.01563711,11.37852393,11.38358306,0.273244762,0.244209067,9.774511909,9.774511909,0.938559837,0.792165729,34.64256309,35.3328864,12.18441407,24,17,99,105,2.046239046,1
402.0078122,9.900551722,10.0164045,11.39041926,11.40708074,0.268712408,0.245071054,9.770893486,9.770893486,0.938884708,0.795744034,34.64317224,35.33065183,12.13080461,24,17,99,105,2.046239046,1
403.0078122,9.901517496,10.01612486,11.39268084,11.41579305,0.264223673,0.245160932,9.767356849,9.767356849,0.93898445,0.798964606,34.64375662,35.32847729,12.13080461,24,17,99,105,2.046239046,1
404.0078122,9.902685833,10.01486123,11.38726404,11.40770584,0.261065888,0.244050842,9.76514801,9.76514801,0.938937019,0.801884832,34.64440392,35.32625865,12.13080461,24,17,99,105,2.046239046,1
405.0078122,9.903245055,10.01408456,11.37776421,11.39637158,0.259573988,0.241914153,9.765413389,9.765413389,0.938773385,0.804597209,34.64505573,35.32408925,12.07330351,24,17,99,105,2.046239046,1
406.0078122,9.902828782,10.01511328,11.37618699,11.39328661,0.259578538,0.239494701,9.768319299,9.768319299,0.938494868,0.807130265,34.64563485,35.32194065,12.07330351,24,17,99,105,2.046239046,1
407.0078122,9.901991546,10.01761907,11.39036949,11.38871714,0.260746516,0.237507958,9.773245279,9.773245279,0.93809768,0.809479557,34.64623799,35.31972183,12.01857118,24,17,99,104,2.046239046,1
408.0078122,9.900880112,10.02023361,11.40691007,11.37083099,0.262423956,0.236082425,9.779899151,9.779899151,0.937552465,0.811606773,34.64693249,35.31760533,12.01857118,24,17,99,104,2.046239046,1
409.0078122,9.899098795,10.02322784,11.40997624,11.35657086,0.263530393,0.234837613,9.789824478,9.789824478,0.936862647,0.813544563,34.64761215,35.31553842,11.97193799,24,17,99,104,2.046239046,1
410.0078122,9.89696161,10.02880719,11.40892926,11.37575304,0.262982354,0.233433958,9.804307372,9.804307372,0.936011109,0.815191516,34.64825815,35.31334861,11.97193799,24,17,99,104,2.046239046,1
411.0078122,9.895266186,10.03696251,11.42142111,11.43234702,0.260396149,0.231966132,9.819868798,9.819868798,0.935045791,0.816597624,34.64890137,35.31108266,11.97193799,24,17,99,104,2.046239046,1
412.0078122,9.894366472,10.04368281,11.44307912,11.50226803,0.256424621,0.230862112,9.829488333,9.829488333,0.933987703,0.817914063,34.64949004,35.30888987,11.93727538,24,17,99,104,2.046239046,1
413.0078122,9.894093421,10.04505668,11.45080518,11.55028379,0.252451915,0.230515461,9.829995686,9.829995686,0.932819633,0.819139617,34.65009001,35.30672249,11.93727538,24,17,99,104,2.046239046,1
414.0078122,9.894271609,10.04119927,11.4286351,11.54935904,0.249890395,0.231034973,9.825762835,9.825762835,0.931548976,0.820262037,34.65062557,35.3046179,11.91703469,24,17,99,104,2.046239046,1
415.0078122,9.895366451,10.03545331,11.3909033,11.50850626,0.249708113,0.232350311,9.822054009,9.822054009,0.930184314,0.821270547,34.65113596,35.30249438,11.91703469,24,17,99,104,2.046239046,1
416.0078122,9.898344663,10.03013977,11.37565158,11.46960268,0.252336949,0.234461941,9.816974715,9.816974715,0.928715244,0.822166201,34.65172203,35.30039151,11.91241295,24,17,99,104,2.046239046,1
417.0078122,9.903269509,10.02400418,11.4036596,11.46741449,0.257518903,0.237424332,9.80571136,9.80571136,0.927117278,0.822880661,34.65244355,35.29814015,11.91241295,24,17,99,104,2.046239046,1
418.0078122,9.908583461,10.01564516,11.44995255,11.50093044,0.263866934,0.240976476,9.791105443,9.791105443,0.925412731,0.823424013,34.65314639,35.29599157,11.91241295,24,17,99,104,2.046239046,1
419.0078122,9.912217736,10.00818122,11.47002937,11.53680608,0.268803357,0.244260368,9.782014823,9.782014823,0.923627245,0.823852472,34.65376007,35.29389021,11.92359699,24,17,99,104,2.046239046,1
420.0078122,9.913000877,10.00682527,11.44905872,11.54249223,0.269639064,0.246062876,9.782410071,9.782410071,0.921750964,0.824141264,34.65440304,35.29173041,11.92359699,24,17,99,104,2.046239046,1
421.0078122,9.911161073,10.01194356,11.40483284,11.51920092,0.265301664,0.245439039,9.789948327,9.789948327,0.919811974,0.824328981,34.65521671,35.28960405,11.95003441,24,17,99,104,2.046239046,1
422.0078122,9.907566095,10.01874854,11.35264244,11.49264585,0.25717986,0.242215098,9.801504382,9.801504382,0.917785999,0.824405419,34.65608468,35.28745139,11.95003441,24,17,99,104,2.046239046,1
423.0078122,9.902728572,10.02429805,11.29869549,11.47826598,0.248276214,0.237094034,9.813972134,9.813972134,0.9156043,0.824202586,34.65692701,35.28531985,11.99068399,24,17,99,104,2.046239046,1
424.0078122,9.89718917,10.02988678,11.25391637,11.4689611,0.241485132,0.231408688,9.823997748,9.823997748,0.913130115,0.82368536,34.65769411,35.2831411,11.99068399,24,17,99,104,2.046239046,1
425.0078122,9.892265328,10.0356403,11.22529129,11.45484779,0.238337432,0.226612132,9.829181937,9.829181937,0.91074449,0.823092986,34.6585217,35.28084326,11.99068399,24,17,99,104,2.046239046,1
426.0078122,9.889268602,10.03826648,11.20757689,11.44415804,0.23889814,0.223757785,9.828909075,9.828909075,0.908350732,0.822456537,34.65938629,35.27856218,12.04420775,24,17,99,104,2.046239046,1
427.0078122,9.888560701,10.03634758,11.19975767,11.45610598,0.242307168,0.223086001,9.82537931,9.82537931,0.905951917,0.82177616,34.66006912,35.27625184,12.04420775,24,17,99,104,2.046239046,1
428.0078122,9.88957964,10.03304698,11.21572155,11.49538792,0.247375178,0.224016022,9.821938417,9.821938417,0.903513883,0.820998321,34.66086395,35.27400155,12.10908228,23,17,99,104,2.046239046,1
429.0078122,9.89099386,10.03172197,11.26563105,11.54347895,0.25281472,0.225523231,9.820271767,9.820271767,0.901063718,0.820210138,34.66175142,35.27179001,12.10908228,23,17,99,104,2.046239046,1
430.0078122,9.89173469,10.03258868,11.33186744,11.57107018,0.257370533,0.22668132,9.82108534,9.82108534,0.898602295,0.819460095,34.66256413,35.26960139,12.10908228,23,17,99,104,2.046239046,1
431.0078122,9.891940723,10.034056,11.37486065,11.55011867,0.260208177,0.227071552,9.824873062,9.824873062,0.896112084,0.818626226,34.6633975,35.2672646,12.18362641,23,17,99,104,2.046239046,1
432.0078122,9.892201149,10.03418414,11.36865747,11.4750967,0.261286826,0.226917478,9.828858645,9.828858645,0.8935919,0.817698036,34.66435396,35.26484052,12.18362641,23,17,99,104,2.046239046,1
433.0078122,9.89286065,10.03078137,11.32245367,11.38214343,0.261206746,0.226969433,9.825340698,9.825340698,0.891066444,0.816722628,34.6654058,35.26235063,12.26596156,23,17,99,104,2.046239046,1
434.0078122,9.894541714,10.02250693,11.26177288,11.3245504,0.260687794,0.228181773,9.809788845,9.809788845,0.888541665,0.815682369,34.6664507,35.25983504,12.26596156,23,17,99,104,2.046239046,1
435.0078122,9.897891253,10.0113024,11.20345632,11.32946003,0.260189028,0.231241671,9.790593117,9.790593117,0.886006392,0.814574804,34.66743233,35.25741579,12.26596156,23,17,99,104,2.046239046,1
436.0078122,9.901584154,10.00272825,11.16341742,11.38372621,0.259747754,0.23614944,9.781982058,9.781982058,0.883459556,0.813481074,34.66841745,35.25501867,12.35393838,23,17,99,104,2.046239046,1
437.0078122,9.902910198,10.00128287,11.16930935,11.44543312,0.258954558,0.24211031,9.786997026,9.786997026,0.880889921,0.812345034,34.66949418,35.25254088,12.35393838,23,17,99,104,2.046239046,1
438.0078122,9.901643758,10.00597717,11.23309088,11.47334399,0.257217082,0.247815211,9.796641751,9.796641751,0.878337393,0.811164036,34.67061726,35.24995775,12.44507145,23,18,99,104,2.046239046,1
439.0078122,9.899872937,10.01261055,11.32040791,11.46286287,0.25427341,0.251791646,9.806220005,9.806220005,0.875819486,0.810033548,34.67179401,35.24737713,12.44507145,23,18,99,104,2.046239046,1
440.0078122,9.898391205,10.01830464,11.37477903,11.446552,0.250498737,0.252811612,9.823268692,9.823268692,0.873308547,0.808878987,34.67289703,35.24471411,12.44507145,23,18,99,104,2.046239046,1
441.0078122,9.896468035,10.02197667,11.3708429,11.45499046,0.246766398,0.250316382,9.853728566,9.853728566,0.870778278,0.807672545,34.67402753,35.24206515,12.53652393,23,18,99,104,2.046239046,1
442.0078122,9.893905188,10.02284155,11.33050082,11.48968801,0.244002899,0.244783845,9.882718908,9.882718908,0.868251788,0.806442816,34.67519301,35.23944457,12.53652393,23,18,99,104,2.046239046,1
443.0078122,9.891940377,10.0206844,11.28962485,11.53385795,0.242631084,0.237714674,9.882721225,9.882721225,0.865722951,0.80517639,34.67639769,35.23682926,12.53652393,23,18,99,104,2.046239046,1
444.0078122,9.891984532,10.01704705,11.26632527,11.57086139,0.242191747,0.231136956,9.848336986,9.848336986,0.863200497,0.803920965,34.67751624,35.23425975,12.62517207,23,18,99,104,2.046239046,1
445.0078122,9.893547893,10.01463246,11.26581668,11.58803737,0.241600927,0.226863512,9.804717726,9.804717726,0.860678627,0.80267535,34.67861385,35.23167043,12.62517207,23,18,99,104,2.046239046,1
446.0078122,9.89503262,10.01487094,11.29324486,11.58220575,0.240055722,0.225808872,9.776466512,9.776466512,0.858163519,0.801388073,34.67967837,35.22904343,12.62517207,23,18,99,104,2.046239046,1
447.0078122,9.895900322,10.01661,11.34214881,11.56540565,0.237812891,0.227678607,9.767626909,9.767626909,0.855644277,0.800072408,34.68084921,35.2263214,12.70776063,23,18,99,104,2.046239046,1
448.0078122,9.896394563,10.01784081,11.38650581,11.55352508,0.236092168,0.231293479,9.770543513,9.770543513,0.853131514,0.798692868,34.68210238,35.22365174,12.70776063,23,18,99,104,2.046239046,1
449.0078122,9.896851079,10.01824998,11.41048449,11.5503191,0.236196232,0.235358136,9.778870821,9.778870821,0.850637128,0.797330443,34.6833377,35.22097356,12.70776063,23,18,99,104,2.046239046,1
450.0078122,9.897833551,10.01928029,11.43404903,11.54252711,0.238463321,0.238970157,9.791471616,9.791471616,0.8481427,0.795974268,34.68449176,35.21823926,12.78113678,23,18,99,104,2.046239046,1
451.0078122,9.89930376,10.02187739,11.4766492,11.51223454,0.241686301,0.241523284,9.808904174,9.808904174,0.845672164,0.794590844,34.68554901,35.21549485,12.78113678,23,18,99,104,2.046239046,1
452.0078122,9.900137427,10.02568944,11.51212686,11.46824995,0.243524053,0.242474846,9.828121034,9.828121034,0.843204171,0.793167397,34.68663844,35.21276512,12.78113678,23,18,99,104,2.046239046,1
453.0078122,9.899283096,10.03035435,11.4996128,11.44736181,0.242038839,0.241604614,9.841612388,9.841612388,0.840756591,0.791730749,34.68769998,35.21006852,12.84252937,23,18,99,104,2.046239046,1
454.0078122,9.897161364,10.03476616,11.43752925,11.4634636,0.23722853,0.239380794,9.843798414,9.843798414,0.83833646,0.79030676,34.68865398,35.20730184,12.84252937,23,18,99,104,2.046239046,1
455.0078122,9.895297011,10.0360208,11.36014593,11.49253998,0.231077827,0.236863195,9.838331415,9.838331415,0.835965744,0.788913058,34.68961912,35.20449189,12.84252937,23,18,99,104,2.046239046,1
456.0078122,9.894506021,10.0324406,11.3056651,11.51392498,0.22610922,0.235207657,9.832821928,9.832821928,0.833651296,0.78751866,34.69051733,35.20165513,12.88982589,23,18,99,105,2.046239046,1
457.0078122,9.894500057,10.02557998,11.2920807,11.52395862,0.223954274,0.235211481,9.827667265,9.827667265,0.831376676,0.78611223,34.6913041,35.19889801,12.88982589,23,18,99,105,2.046239046,1
458.0078122,9.894954144,10.01831244,11.30940207,11.51993423,0.225045686,0.237042774,9.819431534,9.819431534,0.829079148,0.784680609,34.69210946,35.19605733,12.92179672,23,18,99,105,2.046239046,1
459.0078122,9.895943069,10.01308614,11.33924683,11.50686676,0.229043332,0.240087941,9.810537719,9.810537719,0.826774969,0.78322168,34.69297592,35.19318455,12.92179672,23,18,99,105,2.046239046,1
460.0078122,9.897746782,10.01032846,11.36842281,11.50834645,0.235110927,0.24305273,9.806127915,9.806127915,0.824447118,0.781839264,34.69379246,35.19039385,12.93822381,23,18,99,105,2.046239046,1
461.0078122,9.900653593,10.00906593,11.38424641,11.53906552,0.241892357,0.244568397,9.806957333,9.806957333,0.822157378,0.780541198,34.69445519,35.1876351,12.93822381,23,18,99,105,2.046239046,1
462.0078122,9.904578084,10.00962294,11.38678945,11.57540392,0.247681291,0.244103104,9.81117057,9.81117057,0.819873563,0.779345644,34.69515482,35.18499972,12.93822381,23,18,99,105,2.046239046,1
463.0078122,9.90842147,10.01168784,11.39136023,11.58623056,0.250990966,0.242375428,9.817335187,9.817335187,0.817623527,0.778143516,34.69589112,35.18233378,12.93990907,23,18,99,105,2.046239046,1
464.0078122,9.910507364,10.01328129,11.4059583,11.58246637,0.251114756,0.240703501,9.82390453,9.82390453,0.815390675,0.77695499,34.69655989,35.17958772,12.93990907,23,18,99,105,2.046239046,1
465.0078122,9.909877832,10.01518502,11.43047677,11.6007926,0.248213679,0.239866003,9.829162441,9.829162441,0.813180403,0.775783669,34.69708836,35.17684568,12.92856033,23,18,99,105,2.046239046,1
466.0078122,9.906882445,10.0200456,11.4641444,11.64748168,0.243119479,0.239571888,9.831074871,9.831074871,0.81099384,0.774621684,34.69766931,35.17413806,12.92856033,23,18,99,105,2.046239046,1
467.0078122,9.903094554,10.02642717,11.49501162,11.68680302,0.237124587,0.238982787,9.826928459,9.826928459,0.80883012,0.773448926,34.69815951,35.17150027,12.90657559,23,18,99,104,2.046239046,1
468.0078122,9.900141359,10.02905381,11.50062354,11.68527995,0.231800156,0.237574203,9.81624973,9.81624973,0.806683736,0.772300338,34.69857978,35.16887216,12.90657559,23,18,99,104,2.046239046,1
469.0078122,9.898584488,10.02556684,11.46790745,11.64725206,0.228621297,0.235481905,9.804331267,9.804331267,0.804560791,0.771192407,34.69903809,35.16620685,12.90657559,23,18,99,104,2.046239046,1
470.0078122,9.897908033,10.0198245,11.40467426,11.60206751,0.228396027,0.23323881,9.798642459,9.798642459,0.802465063,0.770143546,34.69937644,35.16357289,12.87676441,23,18,99,104,2.046239046,1
471.0078122,9.896897846,10.01700916,11.33324935,11.57643806,0.230834584,0.231348702,9.800805589,9.800805589,0.800388496,0.769100536,34.69963753,35.16096549,12.87676441,23,18,99,104,2.046239046,1
472.0078122,9.894480366,10.01796122,11.28043777,11.57594842,0.234642419,0.230059977,9.806035551,9.806035551,0.798346955,0.768090176,34.70005142,35.15831095,12.87676441,23,18,99,104,2.046239046,1
473.0078122,9.890693768,10.01978026,11.26987196,11.57883566,0.238200682,0.22943723,9.810387178,9.810387178,0.796325097,0.767070852,34.70035855,35.15570132,12.84205398,23,18,99,104,2.046239046,1
474.0078122,9.886902858,10.02000657,11.30150542,11.5602099,0.240469678,0.229562784,9.813713233,9.813713233,0.794310256,0.766064402,34.70059717,35.15314802,12.84205398,23,18,99,104,2.046239046,1
475.0078122,9.885202129,10.01853746,11.34839018,11.52054675,0.241530367,0.230527752,9.81498055,9.81498055,0.79230675,0.765015959,34.70095758,35.15063365,12.80522643,23,18,99,104,2.046239046,1
476.0078122,9.886621508,10.01655734,11.3881508,11.48097176,0.242318789,0.232149389,9.810464195,9.810464195,0.790323616,0.763939218,34.70125762,35.14813168,12.80522643,23,18,99,104,2.046239046,1
477.0078122,9.89005995,10.01417798,11.41684796,11.46055677,0.243665082,0.23385014,9.799407258,9.799407258,0.788346169,0.762913968,34.70141975,35.14555297,12.80522643,23,18,99,104,2.046239046,1
478.0078122,9.893342729,10.01008623,11.41807985,11.46530389,0.245471368,0.235047237,9.786549272,9.786549272,0.786393772,0.761941896,34.70144178,35.14296054,12.76872336,23,18,99,104,2.046239046,1
479.0078122,9.895119921,10.00493058,11.37480067,11.49494945,0.246841798,0.235669494,9.776818415,9.776818415,0.784471842,0.76101491,34.70162985,35.14027226,12.76872336,23,18,99,104,2.046239046,1
480.0078122,9.895602301,10.00250119,11.31401021,11.54631762,0.247028477,0.236223586,9.771830721,9.771830721,0.782574358,0.760130097,34.70182932,35.13769256,12.73453604,23,18,99,103,2.046239046,1
481.0078122,9.895742643,10.00473981,11.28226893,11.60557602,0.246158042,0.237347079,9.77184697,9.77184697,0.78069143,0.759245622,34.70194805,35.13513967,12.73453604,23,18,99,103,2.046239046,1
482.0078122,9.896608128,10.00926301,11.29095792,11.65478417,0.245096965,0.239332832,9.776247184,9.776247184,0.778835042,0.758381501,34.70208552,35.13258879,12.73453604,23,18,99,103,2.046239046,1
483.0078122,9.899146094,10.01371406,11.3236856,11.68418397,0.244781985,0.241926617,9.78260211,9.78260211,0.777012028,0.757580944,34.70222542,35.13001967,12.70418059,23,18,99,103,2.046239046,1
484.0078122,9.903200335,10.01760807,11.36661271,11.68406502,0.245711015,0.244422851,9.788394969,9.788394969,0.775215267,0.756781648,34.70226556,35.12741826,12.70418059,23,18,99,103,2.046239046,1
485.0078122,9.90701066,10.01960405,11.39883766,11.64871988,0.247864954,0.246032247,9.791828522,9.791828522,0.773427456,0.755977042,34.70236548,35.12484639,12.70418059,23,18,99,103,2.046239046,1
486.0078122,9.908473436,10.01848558,11.3925707,11.59846642,0.25080274,0.246309964,9.791500712,9.791500712,0.77165548,0.755210585,34.70250622,35.12230601,12.67873941,23,18,99,103,2.046239046,1
487.0078122,9.906954941,10.01586551,11.34755057,11.56475733,0.253682726,0.245290042,9.788555796,9.788555796,0.76991187,0.754476508,34.70275283,35.11987238,12.67873941,23,18,99,103,2.046239046,1
488.0078122,9.903786015,10.01381542,11.29447283,11.55772916,0.255416858,0.24332501,9.787089542,9.787089542,0.76819108,0.75376514,34.70290947,35.11729892,12.65893952,23,18,99,103,2.046239046,1
489.0078122,9.901280061,10.01233543,11.26218199,11.56818649,0.255233247,0.240959963,9.790041575,9.790041575,0.766477303,0.75304204,34.70307206,35.11468307,12.65893952,23,18,99,103,2.046239046,1
490.0078122,9.900762202,10.01100951,11.25600392,11.58100579,0.25327638,0.238857834,9.796769799,9.796769799,0.764777111,0.752227509,34.70333538,35.11206852,12.65893952,23,18,99,103,2.046239046,1
491.0078122,9.901105019,10.01002582,11.25913106,11.58264395,0.250462124,0.237471066,9.804548355,9.804548355,0.763093764,0.751441083,34.70349374,35.10948873,12.64523505,24,18,99,103,2.046239046,1
492.0078122,9.900093463,10.00945649,11.25038615,11.56948991,0.247585888,0.236644594,9.810367542,9.810367542,0.761441154,0.750700491,34.70354707,35.10700063,12.64523505,24,18,99,103,2.046239046,1
493.0078122,9.8968835,10.00979296,11.22263337,11.54446656,0.244625745,0.235737757,9.812574394,9.812574394,0.759809449,0.749931697,34.70367417,35.10452394,12.63786718,24,18,99,102,2.046239046,1
494.0078122,9.8928789,10.01170491,11.18439146,11.51300567,0.24107551,0.234401524,9.811808983,9.811808983,0.75816476,0.749123622,34.70380895,35.10207664,12.63786718,24,18,99,102,2.046239046,1
495.0078122,9.89065716,10.01437611,11.15240364,11.48530159,0.236828399,0.233132568,9.809734164,9.809734164,0.756544897,0.748300763,34.70388136,35.09945378,12.63786718,24,18,99,102,2.046239046,1
