Time (s),Waist Acceleration,Chest Acceleration,Left Ankle Acceleration,right Ankle Acceleration,EMG_magnitude_left,EMG_magnitude_right,left wrist Acceleration,right wrist Acceleration,left wrist electrodermal,right wrist electrodermal,left wrist Temperature,right wrist Temperature,VO2,Breath Frequency,Minute Ventilation,SpO2,Heart Rate,Energy expenditures (W/kg) ,Activity Code
360.0078122,9.862195302,9.838792788,9.904614808,10.13922952,0.194512913,0.146844468,9.823154506,9.823154506,9.113463206,13.94587023,31.15296987,29.88663773,8.276985768,21,13,99,74,3.576523603,3
361.0078122,9.870159717,9.861944606,10.10116561,10.41781015,0.236465963,0.16557613,9.915273696,9.915273696,9.189676485,14.03012236,31.15552798,29.88789633,8.276985768,21,13,99,74,3.576523603,3
362.0078122,9.878284179,9.900281616,10.42720972,10.8332651,0.28265014,0.187873432,10.06076746,10.06076746,9.267551209,14.11639562,31.15796286,29.88912345,8.276985768,21,13,99,74,3.576523603,3
363.0078122,9.885370739,9.954296138,10.87960059,11.31158386,0.326279076,0.211928435,10.26628358,10.26628358,9.346079043,14.20330398,31.1604976,29.89031417,8.276985768,21,13,99,74,3.576523603,3
364.0078122,9.893166555,10.02237665,11.44543827,11.78702877,0.363000493,0.235461795,10.50868477,10.50868477,9.425058897,14.29014576,31.16302203,29.89154737,8.276985768,21,13,99,74,3.576523603,3
365.0078122,9.90305911,10.09660528,12.07604273,12.26046682,0.391422275,0.255996271,10.73293563,10.73293563,9.504226074,14.37651971,31.16567313,29.89255794,8.447529036,21,13,99,74,3.576523603,3
366.0078122,9.912936496,10.15649388,12.65139082,12.72522376,0.411956126,0.271263356,10.88154667,10.88154667,9.582148757,14.4605289,31.16823659,29.8936127,8.447529036,21,13,99,74,3.576523603,3
367.0078122,9.919606778,10.17872855,13.0453973,13.11751118,0.426581837,0.280080471,10.94577741,10.94577741,9.658131996,14.54164794,31.17066477,29.89452984,8.447529036,21,13,99,74,3.576523603,3
368.0078122,9.923072631,10.16319858,13.23827815,13.39370602,0.439252445,0.283222703,10.97567126,10.97567126,9.73351088,14.62128474,31.17307786,29.89548267,8.776022685,21,13,99,75,3.576523603,3
369.0078122,9.925327639,10.13725706,13.31319811,13.58788564,0.454667425,0.283316407,11.02334933,11.02334933,9.808500447,14.700261,31.17537886,29.89626761,8.776022685,21,13,99,75,3.576523603,3
370.0078122,9.926635249,10.12551923,13.35460075,13.76322763,0.47529845,0.283542055,11.09264383,11.09264383,9.882673274,14.77814538,31.17770803,29.89705193,9.238712895,21,13,99,75,3.576523603,3
371.0078122,9.926200106,10.12757551,13.40301356,13.93660376,0.499190033,0.285963008,11.14894254,11.14894254,9.955370535,14.85420526,31.1799972,29.89788322,9.238712895,21,13,99,75,3.576523603,3
372.0078122,9.92417808,10.13052513,13.47120855,14.07630533,0.520552526,0.29052604,11.15740167,11.15740167,10.02612038,14.92786751,31.18226486,29.89855877,9.238712895,21,13,99,75,3.576523603,3
373.0078122,9.921596617,10.12975347,13.53384308,14.15563507,0.532305199,0.295291225,11.10943948,11.10943948,10.09479864,14.99873968,31.18462052,29.89908901,9.803329974,21,13,99,76,3.576523603,3
374.0078122,9.919892592,10.12872225,13.55284938,14.16269714,0.529673502,0.297848457,11.02901568,11.02901568,10.16124436,15.06666779,31.18689824,29.89947478,9.803329974,21,13,99,76,3.576523603,3
375.0078122,9.920293683,10.12917031,13.5472707,14.08792652,0.512999763,0.296938706,10.96200022,10.96200022,10.22525316,15.13118194,31.18913519,29.8998601,9.803329974,21,13,99,76,3.576523603,3
376.0078122,9.92241,10.13111396,13.5596698,13.9558246,0.488161298,0.293080921,10.94599406,10.94599406,10.28611452,15.19119072,31.19121663,29.90026433,10.43254137,21,14,99,77,3.576523603,3
377.0078122,9.923878167,10.1341553,13.58139917,13.83306805,0.463807193,0.28793967,10.97420617,10.97420617,10.34425753,15.24750081,31.19332021,29.90059409,10.43254137,21,14,99,77,3.576523603,3
378.0078122,9.923769074,10.134436,13.59151685,13.77108597,0.447159682,0.283237083,10.99733797,10.99733797,10.40163884,15.30210138,31.19535942,29.90085074,10.43254137,21,14,99,77,3.576523603,3
379.0078122,9.924603001,10.12951672,13.61501158,13.77408946,0.441129151,0.279948781,10.97209133,10.97209133,10.45691257,15.35441984,31.19730494,29.90090748,11.0876953,21,14,99,77,3.576523603,3
380.0078122,9.927688675,10.12495792,13.6778505,13.83745706,0.443840578,0.277971115,10.90346935,10.90346935,10.50880808,15.40325838,31.19918822,29.90077862,11.0876953,21,14,99,77,3.576523603,3
381.0078122,9.930148706,10.12690164,13.74408681,13.9647106,0.450108319,0.276386201,10.83711559,10.83711559,10.55730463,15.44809305,31.20106212,29.90055994,11.73233861,21,15,99,78,3.576523603,3
382.0078122,9.929166562,10.13209946,13.7554448,14.11601593,0.454194441,0.274261511,10.81276817,10.81276817,10.60249513,15.48906913,31.20295612,29.90049486,11.73233861,21,15,99,78,3.576523603,3
383.0078122,9.925570758,10.13302301,13.71330773,14.20880805,0.452695461,0.271300567,10.8290634,10.8290634,10.64427832,15.52634921,31.20481695,29.90050167,12.33511305,21,15,98,78,3.576523603,3
384.0078122,9.921908941,10.12805943,13.67167029,14.20777868,0.445747878,0.267802642,10.85791034,10.85791034,10.68308344,15.56000433,31.20658606,29.90026827,12.33511305,21,15,98,78,3.576523603,3
385.0078122,9.919381188,10.12149321,13.66436726,14.14387074,0.435772791,0.264264261,10.879548,10.879548,10.71868987,15.59005263,31.20831849,29.89993474,12.87182708,21,15,98,78,3.576523603,3
386.0078122,9.917540387,10.11814879,13.68058715,14.0548454,0.425310758,0.261163028,10.88628357,10.88628357,10.75120309,15.61659719,31.21007475,29.89967396,12.87182708,21,15,98,78,3.576523603,3
387.0078122,9.916016796,10.11983616,13.69513572,13.96990878,0.41579469,0.258755718,10.86895273,10.86895273,10.78078507,15.63931225,31.21180188,29.89934176,12.87182708,21,15,98,78,3.576523603,3
388.0078122,9.915494637,10.12375849,13.69080204,13.90652827,0.407925972,0.256921635,10.83095889,10.83095889,10.80722297,15.65781156,31.21344142,29.89900485,13.32668093,20,16,98,79,3.576523603,3
389.0078122,9.91631034,10.12465242,13.66271281,13.86299313,0.402587181,0.255441619,10.80547053,10.80547053,10.8309051,15.67329774,31.21491962,29.89855374,13.32668093,20,16,98,79,3.576523603,3
390.0078122,9.91744918,10.11987078,13.62477989,13.84507649,0.400964345,0.254658522,10.82339227,10.82339227,10.85217314,15.68645284,31.21635373,29.89817012,13.32668093,20,16,98,79,3.576523603,3
